product_id,total_reviews,avg_star_rating,avg_sentiment
B004286T4M,1,5.0,0.9776
B004289G4W,2,3.0,0.8099
B00428EB74,1,5.0,0.7574
B00429PXHK,1,5.0,0.981
B00429SXY0,2,5.0,0.2068
B00429WQ0C,2,4.0,0.6926
B0042D45J8,1,1.0,0.0
B0042DA7H2,1,5.0,0.9022
B0042DHGEY,1,5.0,0.9274
B0042DHOZK,1,5.0,0.9432
B0042DHP04,1,5.0,0.9975
B0042DIZIU,2,5.0,0.8643
B0042GDN8Y,3,4.3333,0.9715
B0042GEDLA,1,3.0,0.0
B0042GLVDI,1,5.0,0.9719
B0042GSLZO,2,3.0,0.3922
B0042GSMLW,1,5.0,0.9638
B0042GUIGO,1,2.0,0.1481
B0042GUIN2,1,5.0,-0.4927
B0042GUK94,1,5.0,0.8998
B0042GUKS0,1,5.0,0.9212
B0042GWKWO,4,3.5,0.704
B0042GWKYM,2,4.5,0.8672
B0042GWKZQ,3,5.0,0.9204
B0042GZSMI,1,1.0,0.5423
B0042GZSU0,3,4.3333,0.4106
B0042GZV02,1,5.0,0.9212
B0042KOIHU,1,5.0,0.9627
B0042KXYNO,2,4.0,0.9728
B0042L0ONG,1,1.0,0.0717
B0042LH7TK,2,5.0,0.9693
B0042LIVUE,1,5.0,0.8625
B0042LV92Q,2,4.0,0.9034
B0042M7PS2,4,4.5,0.6747
B0042M91GG,3,4.3333,0.9266
B0042MALDS,1,5.0,0.7964
B0042MCJ74,1,1.0,0.8519
B0042O3SQ8,1,5.0,0.9117
B0042PB70Q,1,5.0,0.9739
B0042PCV7E,1,5.0,0.5267
B0042PESJ8,2,5.0,0.8053
B0042QKZNK,1,5.0,0.9423
B0042RBHDG,2,5.0,0.7056
B0042RKTG2,1,5.0,0.4019
B0042RLDWQ,2,5.0,0.5794
B0042RM6Q8,1,4.0,0.8126
B0042ROB20,1,3.0,0.6361
B0042ROG02,1,5.0,0.9836
B0042RQ2WM,1,1.0,0.8876
B0042RQ7DQ,1,5.0,0.8718
B0042SI0VW,1,5.0,0.9723
B0042TFKSC,1,1.0,-0.34
B0042TQ6GC,1,4.0,0.9828
B0042TR2WE,1,2.0,-0.1027
B0042TVKZY,3,4.0,0.6992
B0042TVRXY,1,5.0,0.8834
B0042U90LO,1,5.0,0.9231
B0042UK5DQ,2,5.0,0.9552
B0042WXFJU,2,5.0,0.948
B0042X8BIY,2,5.0,0.9438
B0042XH71Q,1,5.0,0.9852
B0042XQL18,2,5.0,0.9139
B0042YATCY,2,4.5,0.8344
B0042YU5EQ,3,3.6667,0.7387
B0042ZB2RY,1,5.0,0.7906
B0042ZF6B2,1,5.0,0.9022
B004303CYO,6,3.0,0.5349
B004305GHA,1,1.0,0.3182
B00430B1VK,4,4.75,0.7479
B00430B73W,19,4.1579,0.7319
B00430BMF0,2,5.0,0.787
B00430C1BY,10,2.8,0.4617
B00430EJR8,2,3.0,0.433
B00432EV3I,2,5.0,0.2119
B00432IE90,1,5.0,0.0
B004332EMW,1,5.0,0.7003
B00433435I,1,1.0,-0.5106
B00433CAM6,1,1.0,-0.5106
B00433CB6Q,1,5.0,0.839
B00433GC3E,1,5.0,0.948
B00433JTPC,4,4.25,0.737
B00433W39Q,1,3.0,0.8271
B00433YS80,1,2.0,0.8402
B00433YTRA,1,2.0,0.4767
B004342XH2,10,2.7,0.4351
B004344Q4K,1,5.0,0.93
B004346LH0,2,5.0,0.8882
B0043472XC,2,4.0,0.2926
B004348K2Y,2,5.0,-0.1049
B004349I52,5,5.0,0.8084
B00434CB74,3,4.6667,0.7464
B00434FQ62,1,5.0,0.926
B00434FROI,1,5.0,0.6705
B00434FU36,1,5.0,0.994
B00434HK84,1,5.0,0.5574
B00434HL88,1,3.0,0.7506
B00434HNNQ,1,5.0,0.765
B00434HR64,1,3.0,-0.2732
B00434J154,1,4.0,0.8176
B00434J1DQ,2,5.0,0.8432
B00434J53M,1,5.0,0.6908
B00434J5QO,1,3.0,0.9792
B00434J74Y,1,5.0,0.7906
B00434KNJW,1,5.0,0.9197
B00434KNRY,1,5.0,0.886
B00434KOQO,1,5.0,0.8555
B00434KP7C,1,1.0,-0.8885
B00434KRHU,1,4.0,0.9545
B004353AWS,1,5.0,0.8908
B00436MQEA,1,5.0,0.8591
B00436QRE0,1,5.0,0.9832
B00436SF7C,1,3.0,0.8225
B00436SFOK,1,2.0,-0.128
B00437AB1O,1,2.0,-0.1531
B00437CBWG,1,5.0,0.796
B00437EN2C,4,3.5,0.767
B00437FKP6,1,5.0,0.9402
B00437GA3C,2,5.0,0.8726
B00437GAQ4,1,4.0,0.7096
B00437H0OA,1,5.0,0.9935
B00437I4VI,3,5.0,0.8774
B00437JI8Q,1,5.0,0.9217
B00437V9YM,1,4.0,0.5719
B00437VNYI,1,5.0,0.0
B004380ULY,1,5.0,0.7906
B00438ITAI,1,5.0,0.9442
B00438IU34,1,5.0,0.0
B00438KUAK,1,5.0,0.9854
B00438KUDM,1,3.0,0.5574
B00438MLHK,2,3.0,0.3742
B00438XVGU,47,4.4255,0.7375
B004391DK0,42,4.0476,0.7398
B004391I3C,2,4.5,0.7386
B00439BEYU,3,5.0,0.655
B00439OI8Y,1,4.0,0.8834
B00439TSUC,2,5.0,0.8686
B0043AAK0I,2,4.5,-0.0491
B0043BWH8A,2,5.0,0.9038
B0043C2D92,3,5.0,0.8853
B0043C4QUG,1,3.0,-0.357
B0043CA9GQ,1,2.0,-0.7269
B0043CVIBG,2,4.5,0.9261
B0043D2V1Q,1,5.0,0.7334
B0043D42DG,1,5.0,0.3612
B0043DHR60,1,1.0,0.6486
B0043DUZGE,5,5.0,0.8004
B0043EJ6EA,1,4.0,0.5106
B0043FC4GQ,5,2.8,0.3896
B0043GZSV8,1,2.0,0.0
B0043H134I,1,1.0,0.2547
B0043H16JU,1,4.0,0.9493
B0043H16O0,1,3.0,0.6369
B0043H36ZC,1,4.0,0.9313
B0043H37EW,1,5.0,0.9565
B0043H4OEE,1,4.0,0.6249
B0043H4P0W,1,5.0,0.9839
B0043H4PSO,1,4.0,0.9081
B0043H4R3M,1,5.0,0.9169
B0043H4RAA,1,5.0,0.9806
B0043H4SV8,1,5.0,0.6249
B0043H4U20,1,5.0,0.8658
B0043I91M8,1,2.0,0.6908
B0043NQTIC,2,3.5,0.4393
B0043ODAAG,2,3.5,0.4822
B0043ODJU2,1,1.0,0.5574
B0043OGJK4,5,3.2,0.5426
B0043OIIT4,2,4.0,0.3956
B0043OU7KW,1,5.0,0.9678
B0043OV16G,1,5.0,0.9136
B0043OV1AM,2,5.0,0.9212
B0043OX3W6,1,4.0,0.8074
B0043OX4DY,1,5.0,0.9698
B0043OX50G,1,5.0,0.9652
B0043OY1HW,1,5.0,0.9246
B0043OYYJW,1,3.0,0.6597
B0043OYYWE,2,5.0,0.9178
B0043OYZ8W,3,3.0,0.8426
B0043P12C8,1,5.0,0.9607
B0043P13SG,1,5.0,-0.7326
B0043P1NUO,1,5.0,0.7845
B0043P1O1M,1,5.0,0.8516
B0043PQ4XU,1,2.0,0.8442
B0043PU4VS,1,5.0,0.9153
B0043Q5HFU,3,4.6667,0.8652
B0043RKUP6,1,5.0,0.891
B0043S087A,3,4.3333,0.816
B0043SF80W,1,5.0,0.9883
B0043SPQ0E,1,3.0,0.6597
B0043SXKGG,1,4.0,0.4033
B0043T8YK2,1,4.0,0.8777
B0043TAYNM,3,2.3333,0.6456
B0043TQQKW,3,5.0,0.9497
B0043TWYU8,2,3.5,0.4222
B0043TZM02,1,1.0,0.0
B0043V7HYY,1,4.0,0.8074
B0043VTTMC,1,5.0,0.9864
B0043WG8TI,1,5.0,-0.2263
B0043WOANY,27,4.7037,0.8084
B0043XEL14,1,5.0,0.286
B0043XJQ6E,1,5.0,0.5859
B0043XKHPS,1,5.0,0.8519
B0043YM2F0,1,5.0,0.9416
B0043Z5S64,2,5.0,0.6948
B0043Z9MGQ,1,5.0,0.8979
B0043ZF2K6,1,5.0,0.8126
B0043ZFIOQ,1,5.0,0.0
B0043ZFM56,1,5.0,0.9865
B0043ZKZA8,1,5.0,0.959
B00441MB62,1,4.0,0.0772
B004433TIO,1,5.0,0.9478
B00443QXNW,3,5.0,0.9039
B00443W2W8,9,4.8889,0.9195
B00443Z35G,1,5.0,0.8271
B004445TJ0,1,5.0,0.9643
B004445TKO,2,3.5,0.4755
B004445TUE,2,2.0,0.1074
B00444X8HK,1,2.0,-0.5423
B00444X8I4,1,3.0,0.9474
B00444X8MA,1,5.0,0.8442
B00444ZAQM,1,5.0,0.7845
B004452P46,1,5.0,0.9661
B004452PAU,1,1.0,0.4019
B00445JYTA,1,5.0,0.9182
B00445JYTK,2,5.0,0.8854
B00445K4JY,1,1.0,0.9735
B00445KEFS,2,5.0,0.9418
B00445RFHS,1,4.0,-0.6249
B00445RVPE,1,5.0,0.2575
B00445S5PO,1,5.0,0.8795
B00445TYHM,1,3.0,0.6369
B00445TYPE,1,2.0,-0.4535
B00445U1ME,1,5.0,0.8481
B00445YA2Q,1,5.0,0.8591
B00445YAMQ,1,5.0,0.92
B00447J1B4,2,4.5,0.9355
B00448FZWM,1,1.0,0.9041
B00448JJLA,12,4.5833,0.6391
B00448NJUC,1,1.0,0.5574
B00448RTKS,1,3.0,0.9274
B00448SAJ2,1,5.0,0.5859
B00449KK76,1,5.0,0.9201
B00449ML28,2,5.0,0.918
B00449NWW6,2,5.0,0.6376
B00449TL5S,1,1.0,0.5267
B0044A8ZW2,1,5.0,0.9679
B0044AAGNI,1,1.0,0.8657
B0044AZR9Q,1,5.0,0.8915
B0044BOZMU,1,5.0,0.8591
B0044BOZNE,1,5.0,0.9538
B0044BQNJ8,1,5.0,0.959
B0044BQWTE,1,5.0,0.9048
B0044BQX2U,1,4.0,0.6486
B0044BQXCK,3,2.3333,0.8886
B0044BQXDE,1,3.0,0.3612
B0044BSZTY,7,4.2857,0.8152
B0044BT06G,2,4.0,0.9805
B0044BURXG,1,4.0,0.6908
B0044BUSCQ,1,5.0,0.6249
B0044CLF2W,1,5.0,0.9191
B0044CNF5W,3,4.6667,0.8033
B0044CPA1E,1,5.0,0.9886
B0044CPA28,34,4.0588,0.8674
B0044CT6DM,1,5.0,0.6412
B0044CZ63G,3,3.6667,0.7393
B0044CZ6UO,2,5.0,0.9136
B0044GI96S,1,5.0,0.9877
B0044I8P92,1,5.0,0.9032
B0044KNPKO,2,5.0,0.436
B0044L8O6S,1,5.0,0.9217
B0044LVE2E,3,5.0,0.8882
B0044LXXZ0,1,1.0,0.6908
B0044M10OK,1,1.0,0.6908
B0044MNYIK,2,3.5,0.588
B0044MTGHI,6,4.8333,0.6652
B0044Q8RYW,1,3.0,0.9641
B0044QANE4,1,1.0,0.6486
B0044QC3GU,2,3.0,0.8848
B0044QFQ64,1,5.0,0.866
B0044QY0G6,1,5.0,0.9774
B0044QZ0Q0,1,3.0,0.7717
B0044QZ718,1,5.0,0.9517
B0044R12ZM,1,5.0,0.8242
B0044R1HAM,1,5.0,0.8442
B0044ROIFS,1,4.0,0.9403
B0044TP0Y4,1,5.0,0.9359
B0044TV9SA,2,3.0,0.1207
B0044TYIZQ,3,5.0,0.9107
B0044U2I4I,2,3.0,0.5762
B0044U3T82,1,5.0,0.9545
B0044U71EA,1,3.0,0.9826
B0044UO9FY,1,1.0,0.5994
B0044UT0O4,2,5.0,0.368
B0044V2LZ8,4,4.75,0.8565
B0044W4ANI,3,3.6667,0.2605
B0044W4EAW,4,4.5,0.6929
B0044W4HWW,3,4.6667,0.5559
B0044W69PU,1,4.0,0.5994
B0044W8MKU,3,3.0,0.309
B0044WNTO4,1,5.0,0.25
B0044WNTQ2,1,5.0,0.8885
B0044WPDPW,1,2.0,0.9382
B0044WSAH0,1,5.0,0.6705
B0044WY3US,1,5.0,0.9725
B0044X3XCG,1,5.0,0.8456
B0044X5RWA,2,5.0,0.7386
B0044YMTKM,1,4.0,0.7902
B0044YOVLM,1,5.0,0.9349
B0044Z5HU0,1,3.0,0.2732
B0044ZC2D0,2,5.0,0.9109
B0044ZT8XM,2,5.0,0.9091
B00450V22G,1,4.0,0.9531
B00450W1QW,2,5.0,0.892
B00450XKUI,1,2.0,0.2023
B00451SD4U,10,4.8,0.79
B00451SEJ4,2,5.0,0.8166
B00451SGWE,1,5.0,0.7845
B00451SGZ6,7,3.8571,0.7816
B00451U5K0,1,5.0,0.8074
B00451U7HQ,2,2.5,0.4616
B00451U7NU,1,3.0,0.9657
B00451UN84,6,2.8333,0.5487
B00451W2UQ,2,5.0,0.5312
B00451W2ZG,1,5.0,0.7003
B00451WLYI,60,4.45,0.623
B00451XMHS,1,5.0,0.9584
B00451XNPY,2,5.0,0.7779
B00451XOHG,1,4.0,0.8777
B00451XVMY,2,4.5,0.867
B00451ZGSG,3,4.0,0.3721
B004521HPG,1,5.0,0.8706
B004521SK0,5,4.6,0.826
B00452C1V0,1,5.0,0.8221
B00452GWZ6,2,2.5,0.7131
B004538TME,6,4.8333,0.729
B00455GM9E,2,2.5,0.7885
B00455MAGS,1,5.0,0.9712
B00455QA00,1,1.0,-0.7506
B00455R2QQ,1,5.0,0.8934
B00455VGM2,2,5.0,0.8726
B004565GV8,7,4.4286,0.866
B004565IR0,2,5.0,0.8775
B004568LB0,1,5.0,0.9061
B004569XMG,1,5.0,0.9842
B00456MHO2,1,2.0,0.8566
B004579W2Q,1,5.0,0.875
B00457LCZQ,1,5.0,0.9764
B00457LHCY,5,2.6,0.5035
B00458PX14,1,5.0,0.9734
B004598EUU,1,5.0,0.9217
B0045AMS92,1,4.0,0.8591
B0045CTYNI,4,3.0,0.2469
B0045DLOLC,1,1.0,0.0
B0045DO9R8,1,5.0,0.886
B0045DS4B0,1,4.0,0.9836
B0045DS4KG,1,5.0,0.9274
B0045DS4N8,1,5.0,0.872
B0045DWZV0,1,5.0,0.9623
B0045E0CCI,2,5.0,0.7078
B0045EESQE,4,5.0,0.8798
B0045EJMEW,1,5.0,0.9612
B0045FVQ86,1,1.0,0.6808
B0045G4W40,1,5.0,0.7906
B0045G6Y6O,1,5.0,0.9818
B0045G8KHA,1,5.0,0.7682
B0045GCTP4,1,5.0,0.9231
B0045GSKLG,1,5.0,0.9274
B0045GSL24,1,5.0,0.9509
B0045GV20C,2,4.5,0.1348
B0045GX660,6,5.0,0.9188
B0045GX66A,3,5.0,0.8921
B0045GX6J2,3,2.6667,0.7001
B0045GXUUC,1,3.0,0.0
B0045GYLZU,1,5.0,0.6908
B0045GYSM6,1,5.0,0.8176
B0045GZH3U,1,4.0,-0.2292
B0045GZH58,1,2.0,0.3182
B0045GZH8U,1,2.0,0.3182
B0045H0BJE,1,5.0,0.9477
B0045H0C8O,1,5.0,0.9797
B0045H0CTS,1,5.0,0.8268
B0045H0D9W,1,5.0,0.8481
B0045H0KYA,3,5.0,0.6302
B0045H0L94,1,5.0,0.7783
B0045H264C,1,2.0,0.2732
B0045H2674,1,5.0,0.6808
B0045H267E,3,3.3333,0.6504
B0045H3XMG,1,5.0,0.6705
B0045HKB0S,1,5.0,0.9382
B0045IDYZQ,2,5.0,0.8697
B0045IJR3O,1,5.0,0.9524
B0045IK1CK,5,3.2,0.3171
B0045IM1S2,1,5.0,0.8519
B0045IO2JI,1,5.0,0.5719
B0045IO2VQ,2,2.0,0.0696
B0045IO2XO,12,3.5,0.5396
B0045IO37Y,20,4.35,0.7559
B0045IPVLG,1,5.0,0.7269
B0045IPX14,4,5.0,0.7462
B0045JCBV8,1,4.0,0.7964
B0045JE6FC,1,5.0,0.9246
B0045JHHAI,1,5.0,0.8755
B0045KOOXU,2,5.0,0.7978
B0045OTOWM,1,4.0,0.1119
B0045P4V0G,1,5.0,0.9545
B0045P8UL2,3,5.0,0.9501
B0045P94XU,1,5.0,0.9495
B0045PCB6C,2,5.0,0.7918
B0045ROO5G,1,5.0,0.9872
B0045S3WR6,2,4.5,0.8046
B0045SO9N2,1,5.0,0.7717
B0045T1J84,1,5.0,0.9047
B0045TCLO0,1,5.0,0.5603
B0045TCLPO,2,4.5,0.9326
B0045TDE4Q,2,5.0,0.9332
B0045TDE9G,1,5.0,0.6249
B0045TDV9E,1,5.0,0.802
B0045TEFV2,2,3.0,0.0894
B0045TEG02,1,5.0,0.9633
B0045TEG2K,4,3.5,0.0565
B0045TI2HU,2,4.5,0.9502
B0045TJHAQ,1,3.0,0.7717
B0045TJHGU,1,5.0,0.9618
B0045TJHQ0,1,3.0,-0.2638
B0045TJOOK,2,5.0,0.879
B0045TJOQS,1,5.0,0.8891
B0045TJP3A,2,5.0,0.8946
B0045TK3PO,1,3.0,-0.4588
B0045TKJ1M,1,5.0,0.9896
B0045TLLWS,1,5.0,0.8158
B0045TLSA8,1,5.0,0.9413
B0045TNQXA,1,5.0,0.9936
B0045TNYNC,1,5.0,0.8074
B0045TOM1U,1,5.0,0.9825
B0045TOMEW,1,5.0,0.994
B0045TOU44,1,5.0,0.7927
B0045TQECU,1,1.0,-0.8588
B0045TQEEI,1,1.0,0.296
B0045TQL2S,3,3.6667,0.7972
B0045TQLEG,1,1.0,0.5106
B0045TVL6E,1,5.0,0.9724
B0045TVLNW,1,5.0,0.9722
B0045TXNBU,1,3.0,0.6908
B0045TXNSS,2,4.5,0.7612
B0045VHYVI,2,3.5,0.8039
B0045VJSF8,1,4.0,-0.5994
B0045VMVZ2,1,1.0,0.9607
B0045VMZZI,1,5.0,0.3182
B0045VO4L6,1,5.0,0.5719
B0045VT0TM,1,5.0,0.8126
B0045VVYWI,4,4.25,0.6647
B0045VWL98,1,5.0,0.5903
B0045VZACS,1,5.0,0.969
B0045VZAH8,1,5.0,0.9538
B0045W0VDK,1,5.0,-0.6705
B0045W6224,1,3.0,0.8442
B0045WW53O,2,5.0,0.5478
B0045X2UOW,1,5.0,0.6249
B0045X7H9A,11,3.1818,0.5881
B0045XAFZ8,1,5.0,0.7809
B0045XB47Q,6,3.8333,0.72
B0045XB4AI,7,3.5714,0.8098
B0045XC2YK,2,5.0,0.9533
B0045XE32E,53,4.283,0.9477
B0045XREUW,1,5.0,0.9393
B0045Z4JAI,6,4.5,0.6015
B0045Z6K50,23,3.7826,0.7264
B0045ZJCR8,2,5.0,0.735
B0045ZRZ8G,1,3.0,0.4627
B004602SNM,1,5.0,0.8519
B004650TGU,4,3.5,0.8275
B00465QDW4,1,5.0,0.8074
B00465T17I,1,5.0,0.8834
B00465VT3M,1,5.0,0.7964
B00466NALK,1,4.0,0.7845
B00466PH7K,1,1.0,0.0
B00469LSMU,1,5.0,0.9638
B00469O1A6,2,4.0,0.9199
B00469PBVY,2,5.0,0.8462
B00469PYH0,1,1.0,-0.946
B00469QW58,3,5.0,0.8512
B00469R3WE,1,5.0,0.7717
B00469S76A,1,5.0,0.765
B00469SF62,2,5.0,0.7929
B00469TGF6,1,5.0,0.8965
B00469TL4W,1,5.0,0.3182
B00469VMWG,1,4.0,0.8689
B00469VRIA,1,5.0,0.6976
B00469VV6S,4,3.25,0.354
B00469VWDK,1,5.0,0.765
B0046ANN2C,2,4.5,0.9195
B0046BS678,1,5.0,0.975
B0046CPBZC,1,5.0,0.7845
B0046DYMGA,1,4.0,-0.0258
B0046GHL9W,1,5.0,0.8204
B0046GPEKA,1,4.0,0.8598
B0046GRD0O,3,4.0,0.8234
B0046GSTUM,4,5.0,0.8405
B0046GZM8O,4,5.0,0.8044
B0046GZQ76,2,3.5,0.5716
B0046GZRQQ,1,4.0,0.802
B0046H1SCW,1,4.0,0.8834
B0046H2ZLA,2,4.5,0.8702
B0046H312W,2,5.0,0.8476
B0046H4CCK,1,2.0,0.7717
B0046H515C,4,3.5,0.9146
B0046H53AK,3,3.6667,0.5516
B0046H6HOQ,2,3.5,0.5014
B0046H71YQ,1,3.0,0.5859
B0046H7466,1,5.0,0.8126
B0046H7J9S,1,5.0,0.9638
B0046H8KNC,1,1.0,0.8225
B0046HBQE2,1,1.0,-0.128
B0046HCH5Y,1,5.0,0.9371
B0046HCNV2,1,5.0,0.9694
B0046HCONO,1,2.0,0.1779
B0046HCPYC,1,5.0,0.969
B0046HDZLY,1,1.0,0.836
B0046HEB08,1,5.0,0.9369
B0046HEPRM,1,5.0,0.8442
B0046HFNEG,2,4.5,0.8374
B0046HG0SY,2,5.0,0.9316
B0046HGTJ4,3,3.3333,0.915
B0046HHNVW,2,5.0,0.8937
B0046HJN5G,11,4.5455,0.8886
B0046HJR3O,1,5.0,0.875
B0046HJXUG,1,5.0,0.9639
B0046HLMUA,1,1.0,-0.8399
B0046HLZ9S,1,5.0,0.8481
B0046HOID8,2,5.0,0.4776
B0046HTF1S,1,4.0,0.7783
B0046I4SK0,2,4.5,0.9199
B0046IAJFI,2,4.5,0.9694
B0046IBYBG,1,5.0,0.9905
B0046ID1DU,1,5.0,0.9531
B0046IDCA2,4,4.5,0.7454
B0046IEITG,1,5.0,0.9782
B0046IEK1W,1,5.0,0.6249
B0046IEMOM,1,5.0,-0.128
B0046IGR0E,1,5.0,0.886
B0046IGY3Y,1,5.0,0.8126
B0046IIGDA,1,5.0,0.8519
B0046IIGJO,2,4.5,0.4312
B0046IIIS8,1,5.0,0.9531
B0046IIPMW,3,5.0,0.9465
B0046IIXTW,1,5.0,0.4588
B0046IK926,1,5.0,0.7783
B0046IKGKQ,2,3.0,0.3404
B0046IM3K2,1,5.0,0.1531
B0046J77GQ,1,5.0,0.875
B0046KMFAI,1,3.0,0.743
B0046L8CBS,1,1.0,-0.2023
B0046LDVJ6,1,1.0,0.0
B0046LF72A,1,5.0,0.73
B0046LF8HY,1,2.0,0.9872
B0046LHEVW,1,1.0,0.577
B0046LLBI4,1,5.0,0.9068
B0046LLEBS,3,4.6667,0.8279
B0046LXLZU,2,4.5,0.9359
B0046M1BJM,1,5.0,0.9337
B0046M95L8,1,5.0,0.6908
B0046NGBF0,1,4.0,0.0258
B0046OI3SW,1,3.0,-0.296
B0046QPBPS,1,5.0,0.4767
B0046QV2CO,1,5.0,0.0
B0046QY7Y4,1,5.0,0.4588
B0046SBLAA,1,5.0,0.9893
B0046U7IJ6,1,5.0,0.8225
B0046VNQD2,1,5.0,0.9382
B0046WD4YW,1,5.0,0.6369
B0046WPRQA,1,3.0,0.4588
B0046WUTBS,1,5.0,0.9062
B0046XKKMA,1,3.0,0.4019
B0046YVVLI,1,1.0,0.2732
B0046ZD6LK,1,5.0,0.6124
B0046ZIYP8,2,3.0,0.4412
B00470JQHM,1,5.0,0.93
B00471NM94,1,5.0,0.7717
B00471YHU2,2,3.0,0.7856
B004721N08,1,4.0,0.9348
B004721SXU,1,5.0,0.9371
B004721UTM,1,2.0,0.099
B0047220R8,1,5.0,0.9816
B004723SME,1,5.0,0.8555
B0047244CM,2,5.0,0.8256
B004724882,1,5.0,0.8834
B004724HJM,2,5.0,0.9314
B004724NQO,1,5.0,0.6705
B004725D5O,3,2.6667,0.9147
B004725P16,1,1.0,-0.6267
B004725VE2,1,4.0,0.5106
B0047263F8,1,1.0,-0.5423
B00472672C,2,3.5,0.7514
B0047269C0,1,2.0,0.6486
B004727CL2,1,5.0,0.7783
B004727MIA,1,5.0,0.9628
B004727NK2,4,4.75,0.7146
B004727SMU,1,5.0,0.8519
B004727UBO,1,5.0,0.8565
B004728MI4,38,3.6316,0.6243
B004729CVA,4,5.0,0.8706
B004729EN6,1,5.0,0.9287
B004729O18,2,5.0,0.9552
B004729SGO,1,5.0,0.7096
B00472A4BM,1,5.0,0.9493
B00472A5H0,1,5.0,0.9816
B00472BKSS,1,5.0,0.8122
B00472CPZK,1,5.0,0.9348
B00472DWES,1,2.0,0.988
B00472E5G2,1,5.0,0.7239
B00472ESQY,2,5.0,0.729
B00472G6R8,1,1.0,0.9509
B00472GKC4,2,4.5,0.8151
B00472I5A4,43,3.8837,0.6918
B00472K88G,1,5.0,0.9169
B00472OAJ4,5,4.8,0.8828
B00472OAJE,2,5.0,0.7964
B00472P4ZS,1,4.0,0.9868
B00472PTGW,1,5.0,0.8271
B00472QKGU,7,4.4286,0.5533
B00472QXEY,1,4.0,0.8957
B00472S31A,1,3.0,0.9442
B00472U12O,1,5.0,0.9231
B00472VJSE,1,5.0,0.9081
B00473BQOK,1,4.0,0.9735
B00473BR76,2,3.0,0.3651
B00473DRME,1,5.0,0.8402
B00473HE5U,1,5.0,0.7665
B00473JLA6,1,5.0,0.4404
B00473JOLM,3,5.0,0.851
B00473JUD4,2,3.0,0.1548
B00473KO4S,1,5.0,0.7506
B00473L5N2,1,3.0,0.6997
B00473LPBY,1,5.0,0.8481
B00473LWT4,1,5.0,-0.5423
B00473MFJK,1,5.0,0.5719
B00473MQLM,1,5.0,0.891
B00473NLIO,1,3.0,0.8885
B00473NMAG,1,1.0,-0.34
B00473NR0Q,1,5.0,0.8176
B00473NTAO,4,4.0,0.9236
B00473O0AW,1,1.0,0.6494
B00473O48K,5,4.2,0.7367
B00473OFXE,1,5.0,0.5719
B00473OR6O,1,5.0,0.7964
B00473P4X4,2,3.0,0.4708
B00473P6PA,3,5.0,0.6225
B00473PNGW,3,5.0,0.9677
B00473PTHU,1,5.0,0.6369
B00473PVVO,5,3.6,0.4712
B00473Q55K,1,1.0,0.5423
B00473Q6I6,2,5.0,0.8613
B00473Q8UW,1,5.0,-0.0516
B00473QCHG,1,5.0,0.9859
B00473QU5U,1,5.0,0.9633
B00473QUGO,2,4.5,0.746
B00473QUTG,1,5.0,0.6369
B00473R59K,2,1.5,0.23
B00473SMEM,1,5.0,0.9445
B00473SN4Q,3,5.0,0.916
B00473TTYO,4,4.75,0.9006
B00473U3BM,3,5.0,0.9456
B00473U47U,1,5.0,0.9313
B00473UBEQ,1,5.0,0.8176
B00473UFQ0,1,1.0,0.0036
B00473UND0,1,5.0,0.8779
B00473UO7A,1,5.0,0.8636
B00473UQ78,1,3.0,0.8953
B00473USSK,1,5.0,0.8625
B00473UTVG,1,5.0,0.9403
B00473V8OI,1,4.0,0.2975
B00473VDFC,1,5.0,0.5719
B00473VDFW,1,5.0,0.8885
B00473VOKG,1,5.0,0.802
B00473X468,2,5.0,0.9034
B00473X5N0,1,5.0,0.9337
B00473XC9C,2,4.5,0.6144
B00473XLN4,1,5.0,0.9598
B00473ZA6A,1,5.0,0.8991
B00473ZFHE,2,5.0,0.7841
B00473ZQR8,1,5.0,0.4588
B00473ZV3M,2,5.0,0.8708
B004741202,3,3.6667,0.4923
B004741298,2,5.0,0.914
B004742XI2,1,5.0,0.9917
B004743B4C,1,5.0,0.6901
B004743O08,1,5.0,0.9851
B004743TJ4,1,5.0,0.6249
B00474639C,1,1.0,0.4019
B00474697S,1,3.0,0.91
B004746IIS,1,5.0,0.967
B004746TCI,1,5.0,0.875
B004746ZEK,1,5.0,0.9422
B0047477HY,1,5.0,0.9792
B004747B5C,1,1.0,0.0
B004748K70,1,1.0,0.0258
B004748VBU,1,5.0,0.9659
B004748WSM,1,4.0,0.9819
B0047490SI,1,4.0,0.128
B004749EPC,1,5.0,0.9661
B004749GLE,1,1.0,-0.1779
B004749GRI,1,3.0,0.5859
B00474ALEU,3,5.0,0.8799
B00474AN5C,1,5.0,0.6369
B00474ARU8,1,3.0,0.9648
B00474B6K8,1,5.0,0.9509
B00474C1XY,3,3.6667,0.7734
B00474C4ZE,1,5.0,0.9905
B00474C6GG,1,5.0,0.8402
B00474CC60,1,5.0,0.9382
B00474CK26,1,5.0,0.8481
B00474CP26,2,5.0,0.9703
B00474CSVE,41,4.6341,0.8389
B00474D08Y,1,5.0,0.9884
B00474D0HK,1,5.0,0.9313
B00474D3UO,2,3.5,0.2706
B00474D5DY,1,4.0,0.7089
B00474D5IO,1,5.0,-0.3111
B00474D84U,1,3.0,0.4404
B00474DJDA,1,3.0,0.822
B00474EAL0,1,4.0,0.9156
B00474EDCG,1,5.0,0.8519
